"x"
"柔道女子銅メダルをとった松本選手の大会後のインタビューで、アナウンサーが、3位決定戦が一番力が入っていたように見えましたが〜と言っていたが、準決勝も力を抜いたから負けたわけじゃないのに失礼だと思った。日本の代表として頑張っている選手に向かってデリカシーのないインタビューをしないでほしい。"
